;roll_start;roll_end
8533;2018-01-30 15:05:59;2018-01-30 15:08:55
8534;2018-01-30 15:11:04;2018-01-30 15:14:16
8535;2018-01-30 15:15:55;2018-01-30 15:19:03
8536;2018-01-30 15:21:09;2018-01-30 15:23:57
8537;2018-01-30 15:25:58;2018-01-30 15:29:26
8538;2018-01-30 15:31:02;2018-01-30 15:33:53
8539;2018-01-30 15:35:58;2018-01-30 15:39:06
8540;2018-01-30 15:41:00;2018-01-30 15:43:50
8541;2018-01-30 15:46:05;2018-01-30 15:48:58
8542;2018-01-30 15:51:12;2018-01-30 15:54:06
8543;2018-01-30 15:55:58;2018-01-30 15:59:13
8544;2018-01-30 16:00:59;2018-01-30 16:04:14
8545;2018-01-30 16:06:06;2018-01-30 16:08:52
8546;2018-01-30 16:10:47;2018-01-30 16:14:23
8547;2018-01-30 16:15:35;2018-01-30 16:19:01
8548;2018-01-30 16:21:00;2018-01-30 16:23:53
8549;2018-01-30 16:26:10;2018-01-30 16:29:13
8550;2018-01-30 16:30:49;2018-01-30 16:34:07
8551;2018-01-30 16:35:43;2018-01-30 16:39:02
8552;2018-01-30 16:40:50;2018-01-30 16:44:12
8553;2018-01-30 16:45:54;2018-01-30 16:49:21
8554;2018-01-30 16:50:55;2018-01-30 16:54:09
8555;2018-01-30 16:56:05;2018-01-30 16:59:01
8556;2018-01-30 17:01:25;2018-01-30 17:03:56
8557;2018-01-30 17:06:06;2018-01-30 17:09:17
8558;2018-01-30 17:11:11;2018-01-30 17:14:00
8559;2018-01-30 17:16:01;2018-01-30 17:19:04
8560;2018-01-30 17:21:05;2018-01-30 17:23:52
8561;2018-01-30 17:26:07;2018-01-30 17:29:06
8562;2018-01-30 17:31:10;2018-01-30 17:33:52
8563;2018-01-30 17:35:59;2018-01-30 17:39:09
8564;2018-01-30 17:40:47;2018-01-30 17:43:40
8565;2018-01-30 17:45:50;2018-01-30 17:49:03
8566;2018-01-30 17:51:05;2018-01-30 17:53:51
8567;2018-01-30 17:55:43;2018-01-30 17:59:09
8568;2018-01-30 18:00:59;2018-01-30 18:03:58
8569;2018-01-30 18:06:06;2018-01-30 18:08:51
8570;2018-01-30 18:10:43;2018-01-30 18:14:06
8571;2018-01-30 18:15:57;2018-01-30 18:19:10
8572;2018-01-30 18:20:58;2018-01-30 18:24:08
8573;2018-01-30 18:25:57;2018-01-30 18:28:59
8574;2018-01-30 18:31:19;2018-01-30 18:34:15
8575;2018-01-30 18:35:54;2018-01-30 18:39:04
8576;2018-01-30 18:40:53;2018-01-30 18:43:42
8577;2018-01-30 18:45:49;2018-01-30 18:49:14
8578;2018-01-30 18:50:55;2018-01-30 18:53:59
8579;2018-01-30 18:55:54;2018-01-30 18:58:49
8580;2018-01-30 19:00:58;2018-01-30 19:04:10
8581;2018-01-30 19:06:04;2018-01-30 19:08:59
8582;2018-01-30 19:11:09;2018-01-30 19:13:39
8583;2018-01-30 19:16:26;2018-01-30 19:18:57
8584;2018-01-30 19:20:57;2018-01-30 19:23:50
8585;2018-01-30 19:25:53;2018-01-30 19:29:11
8586;2018-01-30 19:31:02;2018-01-30 19:34:01
8587;2018-01-30 19:36:01;2018-01-30 19:39:06
8588;2018-01-30 19:40:45;2018-01-30 19:44:04
8589;2018-01-30 19:46:01;2018-01-30 19:48:51
8590;2018-01-30 19:50:48;2018-01-30 19:53:51
8591;2018-01-30 19:56:20;2018-01-30 19:58:46
8592;2018-01-30 20:01:03;2018-01-30 20:04:05
8593;2018-01-30 20:05:55;2018-01-30 20:08:52
8594;2018-01-30 20:11:03;2018-01-30 20:13:58
8595;2018-01-30 20:16:01;2018-01-30 20:19:06
8596;2018-01-30 20:21:06;2018-01-30 20:23:53
8597;2018-01-30 20:25:55;2018-01-30 20:28:55
8598;2018-01-30 20:30:56;2018-01-30 20:33:59
8599;2018-01-30 20:35:48;2018-01-30 20:38:57
8600;2018-01-30 20:41:02;2018-01-30 20:43:54
8601;2018-01-30 20:45:41;2018-01-30 20:48:43
8602;2018-01-30 20:50:54;2018-01-30 20:53:37
8603;2018-01-30 20:56:06;2018-01-30 20:58:50
8604;2018-01-30 21:00:56;2018-01-30 21:03:47
8605;2018-01-30 21:05:54;2018-01-30 21:08:59
8606;2018-01-30 21:10:43;2018-01-30 21:13:56
8607;2018-01-30 21:15:40;2018-01-30 21:18:49
8608;2018-01-30 21:20:51;2018-01-30 21:24:08
8609;2018-01-30 21:25:38;2018-01-30 21:29:06
8610;2018-01-30 21:31:08;2018-01-30 21:34:01
8611;2018-01-30 21:36:14;2018-01-30 21:39:01
8612;2018-01-30 21:41:02;2018-01-30 21:43:54
8613;2018-01-30 21:46:01;2018-01-30 21:49:01
8614;2018-01-30 21:51:20;2018-01-30 21:53:56
8615;2018-01-30 21:56:09;2018-01-30 21:58:53
8616;2018-01-30 22:01:01;2018-01-30 22:04:05
8617;2018-01-30 22:06:02;2018-01-30 22:09:01
8618;2018-01-30 22:10:46;2018-01-30 22:14:00
8619;2018-01-30 22:16:29;2018-01-30 22:19:09
8620;2018-01-30 22:20:51;2018-01-30 22:23:37
8621;2018-01-30 22:25:59;2018-01-30 22:28:58
8622;2018-01-30 22:30:55;2018-01-30 22:33:53
8623;2018-01-30 22:36:08;2018-01-30 22:39:08
8624;2018-01-30 22:40:42;2018-01-30 22:43:54
8625;2018-01-30 22:45:54;2018-01-30 22:49:15
8626;2018-01-30 22:50:55;2018-01-30 22:54:01
8627;2018-01-30 22:55:57;2018-01-30 22:58:54
8628;2018-01-30 23:00:53;2018-01-30 23:04:15
8629;2018-01-30 23:05:54;2018-01-30 23:09:02
8630;2018-01-30 23:11:08;2018-01-30 23:13:51
8631;2018-01-30 23:16:12;2018-01-30 23:19:12
8632;2018-01-30 23:20:49;2018-01-30 23:23:50
8633;2018-01-30 23:25:57;2018-01-30 23:29:03
8634;2018-01-30 23:30:57;2018-01-30 23:33:54
8635;2018-01-30 23:36:03;2018-01-30 23:39:14
8636;2018-01-30 23:40:59;2018-01-30 23:43:49
8637;2018-01-30 23:46:24;2018-01-30 23:48:46
8638;2018-01-30 23:50:41;2018-01-30 23:54:01
8639;2018-01-30 23:56:01;2018-01-30 23:59:11
8640;2018-01-31 00:01:01;2018-01-31 00:03:56
8641;2018-01-31 00:06:13;2018-01-31 00:08:38
8642;2018-01-31 00:10:51;2018-01-31 00:14:00
8643;2018-01-31 00:15:46;2018-01-31 00:19:04
8644;2018-01-31 00:21:04;2018-01-31 00:24:02
8645;2018-01-31 00:25:43;2018-01-31 00:28:48
8646;2018-01-31 00:30:43;2018-01-31 00:33:56
8647;2018-01-31 00:35:58;2018-01-31 00:38:47
8648;2018-01-31 00:41:02;2018-01-31 00:44:09
8649;2018-01-31 00:46:07;2018-01-31 00:48:54
8650;2018-01-31 00:50:58;2018-01-31 00:53:50
8651;2018-01-31 00:55:52;2018-01-31 00:59:12
8652;2018-01-31 01:00:54;2018-01-31 01:04:03
8653;2018-01-31 01:06:03;2018-01-31 01:08:55
8654;2018-01-31 01:11:04;2018-01-31 01:13:55
8655;2018-01-31 01:16:09;2018-01-31 01:18:53
8656;2018-01-31 01:20:42;2018-01-31 01:23:27
8657;2018-01-31 01:25:57;2018-01-31 01:29:00
8658;2018-01-31 01:31:08;2018-01-31 01:34:03
8659;2018-01-31 01:36:16;2018-01-31 01:38:55
8660;2018-01-31 01:41:06;2018-01-31 01:44:13
8661;2018-01-31 01:45:47;2018-01-31 01:48:43
8662;2018-01-31 01:50:46;2018-01-31 01:53:47
8663;2018-01-31 01:55:47;2018-01-31 01:59:14
8664;2018-01-31 02:01:06;2018-01-31 02:04:08
8665;2018-01-31 02:06:12;2018-01-31 02:08:49
8666;2018-01-31 02:10:55;2018-01-31 02:13:48
8667;2018-01-31 02:15:48;2018-01-31 02:19:06
8668;2018-01-31 02:21:00;2018-01-31 02:24:03
8669;2018-01-31 02:26:09;2018-01-31 02:28:55
8670;2018-01-31 02:31:04;2018-01-31 02:33:53
8671;2018-01-31 02:35:57;2018-01-31 02:39:02
8672;2018-01-31 02:41:11;2018-01-31 02:44:03
8673;2018-01-31 02:45:56;2018-01-31 02:49:17
8674;2018-01-31 02:50:58;2018-01-31 02:54:15
8675;2018-01-31 02:55:53;2018-01-31 02:58:58
8676;2018-01-31 03:01:11;2018-01-31 03:04:09
8677;2018-01-31 03:05:54;2018-01-31 03:08:52
8678;2018-01-31 03:11:00;2018-01-31 03:13:57
8679;2018-01-31 03:15:45;2018-01-31 03:19:05
8680;2018-01-31 03:21:07;2018-01-31 03:24:03
8681;2018-01-31 03:25:45;2018-01-31 03:28:46
8682;2018-01-31 03:30:57;2018-01-31 03:33:51
8683;2018-01-31 03:36:06;2018-01-31 03:39:02
8684;2018-01-31 03:40:51;2018-01-31 03:43:49
8685;2018-01-31 03:46:16;2018-01-31 03:49:05
8686;2018-01-31 03:51:10;2018-01-31 03:54:15
8687;2018-01-31 03:55:58;2018-01-31 03:58:54
8688;2018-01-31 04:00:51;2018-01-31 04:04:13
8689;2018-01-31 04:05:56;2018-01-31 04:08:41
8690;2018-01-31 04:10:54;2018-01-31 04:14:28
8691;2018-01-31 04:15:50;2018-01-31 04:18:58
8692;2018-01-31 04:20:57;2018-01-31 04:23:59
8693;2018-01-31 04:26:04;2018-01-31 04:28:50
8694;2018-01-31 04:30:56;2018-01-31 04:34:08
8695;2018-01-31 04:36:17;2018-01-31 04:38:59
8696;2018-01-31 04:41:00;2018-01-31 04:44:08
8697;2018-01-31 04:46:04;2018-01-31 04:49:05
8698;2018-01-31 04:50:55;2018-01-31 04:54:01
8699;2018-01-31 04:55:45;2018-01-31 04:59:15
8700;2018-01-31 05:00:50;2018-01-31 05:03:56
8701;2018-01-31 05:06:11;2018-01-31 05:08:48
8702;2018-01-31 05:11:03;2018-01-31 05:14:04
8703;2018-01-31 05:16:08;2018-01-31 05:18:58
8704;2018-01-31 05:20:56;2018-01-31 05:23:56
8705;2018-01-31 05:26:14;2018-01-31 05:28:57
8706;2018-01-31 05:30:49;2018-01-31 05:34:19
8707;2018-01-31 05:36:07;2018-01-31 05:39:09
8708;2018-01-31 05:41:04;2018-01-31 05:43:50
8709;2018-01-31 05:46:01;2018-01-31 05:48:54
8710;2018-01-31 05:51:25;2018-01-31 05:54:06
8711;2018-01-31 05:55:41;2018-01-31 05:58:52
8712;2018-01-31 06:01:00;2018-01-31 06:04:17
8713;2018-01-31 06:06:03;2018-01-31 06:09:13
8714;2018-01-31 06:11:06;2018-01-31 06:14:11
8715;2018-01-31 06:15:47;2018-01-31 06:18:51
8716;2018-01-31 06:20:59;2018-01-31 06:24:13
8717;2018-01-31 06:25:55;2018-01-31 06:29:02
8718;2018-01-31 06:30:59;2018-01-31 06:34:02
8719;2018-01-31 06:36:11;2018-01-31 06:39:26
8720;2018-01-31 06:41:12;2018-01-31 06:44:03
8721;2018-01-31 06:46:08;2018-01-31 06:48:55
8722;2018-01-31 06:51:10;2018-01-31 06:53:44
8723;2018-01-31 06:55:48;2018-01-31 06:59:00
8724;2018-01-31 07:01:13;2018-01-31 07:04:11
8725;2018-01-31 07:06:08;2018-01-31 07:08:57
8726;2018-01-31 07:11:02;2018-01-31 07:14:19
8727;2018-01-31 07:16:01;2018-01-31 07:18:54
8728;2018-01-31 07:20:52;2018-01-31 07:24:14
8729;2018-01-31 07:25:46;2018-01-31 07:29:01
8730;2018-01-31 07:31:14;2018-01-31 07:34:18
8731;2018-01-31 07:36:30;2018-01-31 07:38:53
8732;2018-01-31 07:41:02;2018-01-31 07:44:08
8733;2018-01-31 07:46:12;2018-01-31 07:48:55
8734;2018-01-31 07:51:09;2018-01-31 07:54:00
8735;2018-01-31 07:56:00;2018-01-31 07:59:03
8736;2018-01-31 08:01:02;2018-01-31 08:03:56
8737;2018-01-31 08:06:01;2018-01-31 08:08:55
8738;2018-01-31 08:11:00;2018-01-31 08:13:46
8739;2018-01-31 08:16:02;2018-01-31 08:19:09
8740;2018-01-31 08:20:48;2018-01-31 08:24:10
8741;2018-01-31 08:26:07;2018-01-31 08:28:58
8742;2018-01-31 08:31:15;2018-01-31 08:33:55
8743;2018-01-31 08:36:06;2018-01-31 08:38:59
8744;2018-01-31 08:40:47;2018-01-31 08:44:03
8745;2018-01-31 08:45:50;2018-01-31 08:48:59
8746;2018-01-31 08:51:05;2018-01-31 08:53:45
8747;2018-01-31 08:56:17;2018-01-31 08:58:48
8748;2018-01-31 09:00:58;2018-01-31 09:03:45
8749;2018-01-31 09:06:09;2018-01-31 09:09:03
8750;2018-01-31 09:11:10;2018-01-31 09:13:37
8751;2018-01-31 09:15:50;2018-01-31 09:19:12
8752;2018-01-31 09:21:12;2018-01-31 09:24:22
8753;2018-01-31 09:26:09;2018-01-31 09:29:10
8754;2018-01-31 09:30:51;2018-01-31 09:34:14
8755;2018-01-31 09:35:53;2018-01-31 09:39:08
8756;2018-01-31 09:40:46;2018-01-31 09:43:51
8757;2018-01-31 09:46:12;2018-01-31 09:49:03
8758;2018-01-31 09:50:46;2018-01-31 09:54:12
8759;2018-01-31 09:56:14;2018-01-31 09:58:58
8760;2018-01-31 10:00:47;2018-01-31 10:04:03
8761;2018-01-31 10:06:12;2018-01-31 10:09:02
8762;2018-01-31 10:11:00;2018-01-31 10:14:01
8763;2018-01-31 10:16:26;2018-01-31 10:19:14
8764;2018-01-31 10:20:58;2018-01-31 10:23:45
8765;2018-01-31 10:25:48;2018-01-31 10:28:52
8766;2018-01-31 10:31:08;2018-01-31 10:33:53
8767;2018-01-31 10:35:59;2018-01-31 10:38:41
8768;2018-01-31 10:40:51;2018-01-31 10:44:03
8769;2018-01-31 10:45:53;2018-01-31 10:48:59
8770;2018-01-31 10:50:52;2018-01-31 10:53:48
8771;2018-01-31 10:56:00;2018-01-31 10:59:10
8772;2018-01-31 11:01:16;2018-01-31 11:04:00
8773;2018-01-31 11:05:44;2018-01-31 11:09:07
8774;2018-01-31 11:10:55;2018-01-31 11:14:02
8775;2018-01-31 11:15:43;2018-01-31 11:18:53
8776;2018-01-31 11:20:55;2018-01-31 11:24:00
8777;2018-01-31 11:26:02;2018-01-31 11:29:01
8778;2018-01-31 11:31:00;2018-01-31 11:34:10
8779;2018-01-31 11:35:52;2018-01-31 11:39:12
8780;2018-01-31 11:41:06;2018-01-31 11:44:09
8781;2018-01-31 11:46:01;2018-01-31 11:49:04
8782;2018-01-31 11:51:09;2018-01-31 11:53:51
8783;2018-01-31 11:56:07;2018-01-31 11:59:07
8784;2018-01-31 12:00:54;2018-01-31 12:04:19
8785;2018-01-31 12:05:48;2018-01-31 12:09:09
8786;2018-01-31 12:10:54;2018-01-31 12:13:53
8787;2018-01-31 12:15:56;2018-01-31 12:18:55
8788;2018-01-31 12:20:56;2018-01-31 12:23:55
8789;2018-01-31 12:25:52;2018-01-31 12:28:50
8790;2018-01-31 12:31:03;2018-01-31 12:34:07
8791;2018-01-31 12:35:51;2018-01-31 12:39:07
8792;2018-01-31 12:40:37;2018-01-31 12:44:00
8793;2018-01-31 12:45:50;2018-01-31 12:49:04
8794;2018-01-31 12:51:06;2018-01-31 12:53:57
8795;2018-01-31 12:55:41;2018-01-31 12:58:58
8796;2018-01-31 13:01:07;2018-01-31 13:04:03
8797;2018-01-31 13:06:10;2018-01-31 13:08:58
8798;2018-01-31 13:10:33;2018-01-31 13:13:56
8799;2018-01-31 13:15:59;2018-01-31 13:18:52
8800;2018-01-31 13:20:58;2018-01-31 13:23:45
8801;2018-01-31 13:25:52;2018-01-31 13:28:52
8802;2018-01-31 13:31:02;2018-01-31 13:33:42
8803;2018-01-31 13:36:13;2018-01-31 13:39:22
8804;2018-01-31 13:41:15;2018-01-31 13:43:58
8805;2018-01-31 13:45:56;2018-01-31 13:49:04
8806;2018-01-31 13:50:54;2018-01-31 13:53:55
8807;2018-01-31 13:56:07;2018-01-31 13:59:05
8808;2018-01-31 14:00:54;2018-01-31 14:03:55
8809;2018-01-31 14:05:55;2018-01-31 14:09:14
8810;2018-01-31 14:11:03;2018-01-31 14:14:07
8811;2018-01-31 14:15:52;2018-01-31 14:19:00
8812;2018-01-31 14:21:02;2018-01-31 14:24:03
8813;2018-01-31 14:26:06;2018-01-31 14:29:04
8814;2018-01-31 14:31:09;2018-01-31 14:34:13
8815;2018-01-31 14:36:08;2018-01-31 14:39:11
8816;2018-01-31 14:41:01;2018-01-31 14:43:55
8817;2018-01-31 14:46:22;2018-01-31 14:49:01
8818;2018-01-31 14:51:10;2018-01-31 14:54:06
8819;2018-01-31 14:55:55;2018-01-31 14:59:00
8820;2018-01-31 15:01:12;2018-01-31 15:03:50
8821;2018-01-31 15:06:03;2018-01-31 15:09:15
8822;2018-01-31 15:11:04;2018-01-31 15:13:56
8823;2018-01-31 15:16:00;2018-01-31 15:18:49
8824;2018-01-31 15:20:46;2018-01-31 15:24:09
8825;2018-01-31 15:26:01;2018-01-31 15:28:55
8826;2018-01-31 15:30:48;2018-01-31 15:33:51
8827;2018-01-31 15:36:05;2018-01-31 15:39:14
8828;2018-01-31 15:40:57;2018-01-31 15:43:54
8829;2018-01-31 15:45:52;2018-01-31 15:48:56
8830;2018-01-31 15:51:11;2018-01-31 15:53:58
8831;2018-01-31 15:55:41;2018-01-31 15:58:54
8832;2018-01-31 16:00:58;2018-01-31 16:03:55
8833;2018-01-31 16:06:06;2018-01-31 16:09:00
8834;2018-01-31 16:10:54;2018-01-31 16:13:53
8835;2018-01-31 16:16:01;2018-01-31 16:18:53
8836;2018-01-31 16:20:44;2018-01-31 16:24:05
8837;2018-01-31 16:26:06;2018-01-31 16:29:17
8838;2018-01-31 16:30:58;2018-01-31 16:34:11
8839;2018-01-31 16:36:23;2018-01-31 16:39:10
8840;2018-01-31 16:41:01;2018-01-31 16:44:01
8841;2018-01-31 16:46:08;2018-01-31 16:48:56
8842;2018-01-31 16:50:57;2018-01-31 16:54:05
8843;2018-01-31 16:56:18;2018-01-31 16:58:50
8844;2018-01-31 17:00:47;2018-01-31 17:04:00
8845;2018-01-31 17:05:55;2018-01-31 17:09:11
8846;2018-01-31 17:11:02;2018-01-31 17:13:57
8847;2018-01-31 17:16:09;2018-01-31 17:18:55
8848;2018-01-31 17:20:59;2018-01-31 17:24:21
8849;2018-01-31 17:25:57;2018-01-31 17:29:09
8850;2018-01-31 17:31:02;2018-01-31 17:34:01
8851;2018-01-31 17:35:42;2018-01-31 17:38:45
8852;2018-01-31 17:41:25;2018-01-31 17:43:52
8853;2018-01-31 17:46:00;2018-01-31 17:49:03
8854;2018-01-31 17:50:50;2018-01-31 17:54:06
8855;2018-01-31 17:55:50;2018-01-31 17:58:51
8856;2018-01-31 18:00:51;2018-01-31 18:03:54
8857;2018-01-31 18:06:00;2018-01-31 18:08:54
8858;2018-01-31 18:11:03;2018-01-31 18:14:03
8859;2018-01-31 18:16:08;2018-01-31 18:19:09
8860;2018-01-31 18:20:36;2018-01-31 18:24:07
8861;2018-01-31 18:25:58;2018-01-31 18:28:59
8862;2018-01-31 18:31:02;2018-01-31 18:33:48
8863;2018-01-31 18:36:07;2018-01-31 18:38:58
8864;2018-01-31 18:41:09;2018-01-31 18:43:53
8865;2018-01-31 18:46:01;2018-01-31 18:48:54
8866;2018-01-31 18:50:40;2018-01-31 18:53:55
8867;2018-01-31 18:55:55;2018-01-31 18:58:59
8868;2018-01-31 19:00:59;2018-01-31 19:03:51
8869;2018-01-31 19:06:03;2018-01-31 19:08:48
8870;2018-01-31 19:11:11;2018-01-31 19:13:48
8871;2018-01-31 19:16:09;2018-01-31 19:18:59
8872;2018-01-31 19:20:52;2018-01-31 19:24:08
8873;2018-01-31 19:26:00;2018-01-31 19:28:57
8874;2018-01-31 19:30:57;2018-01-31 19:34:05
8875;2018-01-31 19:35:57;2018-01-31 19:39:02
8876;2018-01-31 19:41:08;2018-01-31 19:44:13
8877;2018-01-31 19:45:54;2018-01-31 19:49:17
8878;2018-01-31 19:50:55;2018-01-31 19:54:13
8879;2018-01-31 19:55:51;2018-01-31 19:58:46
8880;2018-01-31 20:01:04;2018-01-31 20:03:58
8881;2018-01-31 20:06:01;2018-01-31 20:08:58
8882;2018-01-31 20:10:51;2018-01-31 20:14:00
8883;2018-01-31 20:16:08;2018-01-31 20:19:14
8884;2018-01-31 20:21:00;2018-01-31 20:24:16
8885;2018-01-31 20:26:00;2018-01-31 20:29:06
8886;2018-01-31 20:30:51;2018-01-31 20:33:58
8887;2018-01-31 20:35:53;2018-01-31 20:39:05
8888;2018-01-31 20:41:09;2018-01-31 20:44:12
8889;2018-01-31 20:46:12;2018-01-31 20:48:56
8890;2018-01-31 20:50:56;2018-01-31 20:53:53
8891;2018-01-31 20:55:59;2018-01-31 20:59:02
8892;2018-01-31 21:01:09;2018-01-31 21:04:15
8893;2018-01-31 21:06:08;2018-01-31 21:09:00
8894;2018-01-31 21:10:55;2018-01-31 21:14:03
8895;2018-01-31 21:16:05;2018-01-31 21:19:16
8896;2018-01-31 21:20:36;2018-01-31 21:24:03
8897;2018-01-31 21:25:52;2018-01-31 21:28:49
8898;2018-01-31 21:31:07;2018-01-31 21:33:55
8899;2018-01-31 21:35:53;2018-01-31 21:39:00
8900;2018-01-31 21:41:08;2018-01-31 21:43:36
8901;2018-01-31 21:46:02;2018-01-31 21:48:58
8902;2018-01-31 21:50:48;2018-01-31 21:53:47
8903;2018-01-31 21:55:52;2018-01-31 21:59:06
8904;2018-01-31 22:01:09;2018-01-31 22:03:41
8905;2018-01-31 22:06:03;2018-01-31 22:08:58
8906;2018-01-31 22:10:50;2018-01-31 22:14:00
8907;2018-01-31 22:16:05;2018-01-31 22:18:52
8908;2018-01-31 22:20:59;2018-01-31 22:23:55
8909;2018-01-31 22:26:04;2018-01-31 22:28:59
8910;2018-01-31 22:31:06;2018-01-31 22:34:02
8911;2018-01-31 22:35:56;2018-01-31 22:39:02
8912;2018-01-31 22:41:17;2018-01-31 22:44:08
8913;2018-01-31 22:45:56;2018-01-31 22:48:58
8914;2018-01-31 22:51:06;2018-01-31 22:54:06
8915;2018-01-31 22:55:55;2018-01-31 22:59:11
8916;2018-01-31 23:01:05;2018-01-31 23:04:07
8917;2018-01-31 23:05:45;2018-01-31 23:08:54
8918;2018-01-31 23:10:56;2018-01-31 23:13:42
8919;2018-01-31 23:15:52;2018-01-31 23:18:46
8920;2018-01-31 23:20:53;2018-01-31 23:24:02
8921;2018-01-31 23:25:52;2018-01-31 23:28:49
8922;2018-01-31 23:30:54;2018-01-31 23:33:55
8923;2018-01-31 23:36:06;2018-01-31 23:39:14
8924;2018-01-31 23:41:09;2018-01-31 23:44:09
8925;2018-01-31 23:46:17;2018-01-31 23:49:03
8926;2018-01-31 23:51:08;2018-01-31 23:53:49
8927;2018-01-31 23:56:22;2018-01-31 23:58:56
8928;2018-02-01 00:00:51;2018-02-01 00:03:59
8929;2018-02-01 00:06:05;2018-02-01 00:09:15
8930;2018-02-01 00:11:01;2018-02-01 00:14:00
8931;2018-02-01 00:15:59;2018-02-01 00:19:01
8932;2018-02-01 00:20:55;2018-02-01 00:23:59
8933;2018-02-01 00:26:18;2018-02-01 00:29:05
8934;2018-02-01 00:31:08;2018-02-01 00:34:07
8935;2018-02-01 00:35:55;2018-02-01 00:39:05
8936;2018-02-01 00:40:52;2018-02-01 00:44:00
8937;2018-02-01 00:45:34;2018-02-01 00:49:08
8938;2018-02-01 00:51:06;2018-02-01 00:53:59
8939;2018-02-01 00:55:49;2018-02-01 00:58:51
8940;2018-02-01 01:01:09;2018-02-01 01:04:12
8941;2018-02-01 01:05:53;2018-02-01 01:08:52
8942;2018-02-01 01:10:50;2018-02-01 01:14:02
8943;2018-02-01 01:15:49;2018-02-01 01:19:07
8944;2018-02-01 01:21:00;2018-02-01 01:23:43
8945;2018-02-01 01:26:01;2018-02-01 01:28:48
8946;2018-02-01 01:30:51;2018-02-01 01:34:19
8947;2018-02-01 01:35:49;2018-02-01 01:38:42
8948;2018-02-01 01:40:50;2018-02-01 01:44:09
8949;2018-02-01 01:46:14;2018-02-01 01:48:47
8950;2018-02-01 01:51:17;2018-02-01 01:53:55
8951;2018-02-01 01:56:02;2018-02-01 01:58:57
8952;2018-02-01 02:01:09;2018-02-01 02:04:09
8953;2018-02-01 02:05:57;2018-02-01 02:09:08
8954;2018-02-01 02:11:08;2018-02-01 02:13:43
8955;2018-02-01 02:15:55;2018-02-01 02:19:10
8956;2018-02-01 02:20:45;2018-02-01 02:24:03
8957;2018-02-01 02:26:23;2018-02-01 02:29:04
8958;2018-02-01 02:31:03;2018-02-01 02:34:01
8959;2018-02-01 02:36:01;2018-02-01 02:39:04
8960;2018-02-01 02:41:00;2018-02-01 02:44:06
8961;2018-02-01 02:45:58;2018-02-01 02:48:46
8962;2018-02-01 02:50:51;2018-02-01 02:54:02
8963;2018-02-01 02:56:00;2018-02-01 02:58:46
8964;2018-02-01 03:00:36;2018-02-01 03:03:57
8965;2018-02-01 03:05:44;2018-02-01 03:09:02
8966;2018-02-01 03:11:05;2018-02-01 03:13:54
8967;2018-02-01 03:15:49;2018-02-01 03:18:55
8968;2018-02-01 03:21:10;2018-02-01 03:23:57
8969;2018-02-01 03:26:00;2018-02-01 03:28:49
8970;2018-02-01 03:31:16;2018-02-01 03:33:46
8971;2018-02-01 03:35:45;2018-02-01 03:38:56
8972;2018-02-01 03:40:57;2018-02-01 03:44:11
8973;2018-02-01 03:45:49;2018-02-01 03:48:36
8974;2018-02-01 03:51:17;2018-02-01 03:53:52
8975;2018-02-01 03:56:02;2018-02-01 03:59:09
8976;2018-02-01 04:01:06;2018-02-01 04:04:07
8977;2018-02-01 04:06:02;2018-02-01 04:08:56
8978;2018-02-01 04:10:53;2018-02-01 04:13:49
8979;2018-02-01 04:16:06;2018-02-01 04:19:06
8980;2018-02-01 04:20:50;2018-02-01 04:24:01
8981;2018-02-01 04:26:15;2018-02-01 04:28:45
8982;2018-02-01 04:31:08;2018-02-01 04:33:58
8983;2018-02-01 04:36:13;2018-02-01 04:39:00
8984;2018-02-01 04:41:11;2018-02-01 04:44:09
8985;2018-02-01 04:46:08;2018-02-01 04:49:06
8986;2018-02-01 04:51:03;2018-02-01 04:54:21
8987;2018-02-01 04:56:03;2018-02-01 04:58:48
8988;2018-02-01 05:01:00;2018-02-01 05:03:45
8989;2018-02-01 05:05:51;2018-02-01 05:09:16
8990;2018-02-01 05:10:59;2018-02-01 05:13:52
8991;2018-02-01 05:16:01;2018-02-01 05:18:55
8992;2018-02-01 05:20:58;2018-02-01 05:23:50
8993;2018-02-01 05:26:08;2018-02-01 05:29:11
8994;2018-02-01 05:31:05;2018-02-01 05:34:01
8995;2018-02-01 05:35:55;2018-02-01 05:39:05
8996;2018-02-01 05:41:01;2018-02-01 05:43:59
8997;2018-02-01 05:46:04;2018-02-01 05:49:05
8998;2018-02-01 05:50:44;2018-02-01 05:53:55
8999;2018-02-01 05:56:15;2018-02-01 05:58:42
9000;2018-02-01 06:01:14;2018-02-01 06:04:06
9001;2018-02-01 06:06:24;2018-02-01 06:09:11
9002;2018-02-01 06:11:16;2018-02-01 06:13:35
9003;2018-02-01 06:16:07;2018-02-01 06:19:10
9004;2018-02-01 06:21:12;2018-02-01 06:23:46
9005;2018-02-01 06:26:04;2018-02-01 06:29:04
9006;2018-02-01 06:30:53;2018-02-01 06:33:55
9007;2018-02-01 06:35:45;2018-02-01 06:39:14
9008;2018-02-01 06:41:09;2018-02-01 06:43:48
9009;2018-02-01 06:46:06;2018-02-01 06:48:46
9010;2018-02-01 06:51:07;2018-02-01 06:54:02
9011;2018-02-01 06:55:35;2018-02-01 06:59:04
9012;2018-02-01 07:01:01;2018-02-01 07:03:49
9013;2018-02-01 07:05:52;2018-02-01 07:08:50
9014;2018-02-01 07:11:08;2018-02-01 07:14:16
